20-20,He opened the door for her with a flourish.
20-21,My main grumble is about the lack of privacy.
20-22,"In the midst of the chaos, he managed to find peace."
20-23,She was a novice at playing the guitar but practiced diligently.
20-24,The country''s economy is now in grave peril. 
20-25,"The detective drew his pistol, ready to confront the suspect."
20-26,He described the attack as the work of savages.
20-27,The countries signed a peace treaty to end the war.
21-1,The movie was so dreadful that she couldn''t bear to watch it till the end.
21-2,He was always forgetful and often misplaced his keys.
21-3,They proudly embraced their identity as a homosexual couple.
21-4,"He made a tentative plan for the weekend, unsure if he would be available."
21-5,She had slipped and badly bruised her face. 
21-6,Our different ideas fused into a plan. 
21-7,She ribbed her friend playfully about his new haircut.
21-8,She used a knife to sharpen the pencil to a fine point.
21-9,The cold wind made her shiver uncontrollably.
21-10,He shredded all the documents relating to the case. 
21-11,"The soup simmered on the stove, filling the kitchen with a delicious aroma."
21-12,She slapped his face hard. 
21-13,He has a tenanted apartment in the city center.
21-14,Sometimes it''s better to yield in an argument to maintain peace.
21-15,The result of eating too much sugar is tooth decay and gum disease.  
21-16,She used a detergent to wash the dirty clothes and remove stains.
21-17,"The package was left on the doorstep, waiting for the recipient to collect it."
21-18,He accidentally spilled grease on his shirt while cooking.
21-19,His greed for money led him to make unethical choices.
21-20,"They played a thrilling game of hockey, with both teams giving their best."
21-21,The latitude of the city determined its position relative to the equator.
21-22,"She bought a lottery ticket, hoping to win a big prize."
21-23,They took an oath to always support each other through thick and thin.
21-24,A shudder ran down his spine as he heard the eerie sound in the dark.
21-25,The bank teller assisted customers with their transactions at the counter.
22-1,時鐘上的指針順時針方向移動，指示過去的分鐘數。
22-2,"They had a hearty laugh together, enjoying the funny jokes."
22-3,He had a mock interview for practice beforehand.
22-4,She felt secure and protected when she was with him.
22-5,This tie looks better with a tan suit. 
22-6,They had to contend with various challenges during the project.
22-7,His promotion to a higher position elevated his status in the company.
22-8,I esteem her for her remarkable achievements and contributions to the field of science.
22-9,They decided to exclude him from the group because of his behavior.
22-10,"The team rallied together, giving their best effort to win the game."
22-11,The company was saddled with debts of ￡12 million. 
22-12,The vase fell off the shelf and smashed into pieces.
22-13,The band has been spurred on by the success of their last single
22-14,He was tormented by feelings of insecurity. 
22-15,The fabrics are sold wholesale to retailers.
22-16,She had acne breakouts on her face and sought treatment for it.
22-17,The chairperson led the meeting and facilitated the discussions.
22-18,The delegation arrived at the conference to represent their country.
22-19,"He looked at her with disbelief, unable to comprehend what she had said."
22-20,The enrollment process for the course started next week.
22-21,The fabric was soft and had a beautiful pattern.
22-22,He took a gulp of water to quench his thirst.
22-23,The janitor cleaned the floors and kept the building tidy.
22-24,He spoke in a low mumble as he tried to figure out the solution.
22-25,The ostrich ran across the field with its long legs.
22-26,She was a talented playwright and wrote many successful plays.
22-27,"They cooked a delicious stew for dinner, with various ingredients."
22-28,He became a taunt to his neighbours.  
22-29,"The tyrant ruled with an iron fist, suppressing any opposition."
22-30,They recorded the event on videotape to preserve the memories.
22-31,The child''s wail could be heard from across the room.
23-1,"They had a jolly time at the party, laughing and enjoying themselves."
23-2,"He felt lonesome after his friends left, longing for their company."
23-3,He displayed masculine qualities such as strength and confidence.
23-4,He believed in nonviolent approaches to resolving conflicts.
23-5,She adored her pet dog and spent a lot of time playing with it.
23-6,They had to blast a tunnel through the mountain. 
23-7,"The fire blazed brightly, providing warmth on a cold night."
23-8,The children clustered together in the corner of the room.
23-9,She excelled in her studies and received top grades.
23-10,The mysterious story fascinated the readers and kept them engaged.
23-11,The announcement heralded the arrival of a new era.
23-12,The university plans to institute new policies to promote diversity and inclusion on campus.
23-13,He massaged the aching muscles in her feet. 
23-14,The Earth revolves around the sun in its orbit.
23-15,He spent his life tortured by the memories of his childhood.
23-16,He turned inward to reflect on his thoughts and emotions.
23-17,"Whereas some people enjoyed the party, others preferred a quieter evening."
23-18,"She felt agony after the loss of her loved one, struggling with grief."
23-19,"He accidentally spilled ink, creating a blot on his notebook."
23-20,The car needs a new clutch. 
23-21,He collaborated closely with his colleague on the project.
23-22,She used a filter to enhance the colors in her photograph.
23-23,She styled her hair in a unique and fashionable hairstyle.
23-24,"The car''s mileage was impressive, covering long distances with little fuel."
23-25,She closed the shutter to block out the sunlight from the room.
24-1,"He had a muscular physique, with well-defined muscles."
24-2,"The artist created a sculpture of a nude figure, capturing the beauty of the human body."
24-3,She was wary of strangers and always maintained caution.
24-4,They decided to alter their plans and go to a different location.
24-5,She seemed awed by the presence of so many famous people. 
24-6,The unexpected news made her gasp in surprise.
24-7,He greased the gears of the bicycle to ensure smooth and efficient movement.
24-8,Greater levels of stress may seriously handicap some students.  
24-9,They''re always moaning and groaning about how much they have to do.
24-10,"The phone vibrated in her hand, indicating an incoming message."
24-11,The thunderous boom of the fireworks echoed through the night sky.
24-12,"The choir sang in perfect harmony, their voices blending beautifully."
24-13,"He was a devoted disciple of his spiritual teacher, following their teachings closely."
24-14,"They shared an embrace, expressing their affection for each other."
24-15,He held his self-esteem in high regard and believed in his own worth.
24-16,"The political dissident was forced into exile, unable to return to their home country."
24-17,The children squealed with glee as they played in the park.
24-18,She paid no heed to the warning.
24-19,"The radio signal was disrupted by interference, causing static in the transmission."
24-20,Mortal beings are susceptible to death and have a finite lifespan.
24-21,The search for a new vaccine will take priority over all other medical research. 
24-22,This problem is the reverse of the previous one.
24-23,The farmer raised a group of steers for beef production on his farm.
24-24,They arrived at the terminal just in time to catch their flight.
25-1,Civic engagement is important for the well-being of the community.
25-2,A compound sentence contains two or more clauses. 
25-3,"The geographical features of the region include mountains, rivers, and valleys."
25-4,Regular exercise is important for maintaining a robust and healthy body.
25-5,The explanation was clear and understandable to everyone in the audience.
25-6,The old door creaked loudly when it was opened.
25-7,"The snake hissed in warning, showing its aggression."
25-8,"The menacing figure approached, instilling fear in those around."
25-9,"Without water, plants will perish and die."
25-10,Be careful not to prick yourself on the thorns of the rose bush.
25-11,The company hired a marketing agency to publicize their new product.
25-12,"Due to unforeseen circumstances, they had to scrap their vacation plans."
25-13,She scraped the dirt off her shoes before entering the house.
25-14,They made sure to secure the premises before leaving.
25-15,He had to stoop to enter the low doorway.
25-16,She was widowed when she was 35. 
25-17,I will sit here and wait awhile for the bus to arrive.
25-18,"The cake was partly eaten, with only a few slices remaining."
25-19,The butcher prepared the meat for sale at the market.
25-20,She sat on the chair and listened attentively to the speaker.
25-21,He was sitting on the deck disentangling a coil of rope.
25-22,The commentator provided live commentary during the sports event.
25-23,"In a moment of confession, she revealed her true feelings."
25-24,He had to drop to a crouch to pass through the low tunnel.
25-25,"Despite the evidence, he remained in denial of his actions."
25-26,She felt a sense of despair after her dreams were shattered.
25-27,The folklore of the region was passed down through generations.
25-28,He was the heir to his family''s fortune and properties.
25-29,The lump in her throat made it difficult to speak.
26-1,"Continental breakfast typically includes items such as pastries, fruit, and coffee."
26-2,The number of stars in the sky is innumerable.
26-3,He always wore sloppy clothes and never cared about his appearance.
26-4,The soldiers were prepared to combat and ready to engage in battle.
26-5,She gathered her courage to confront him about his actions.
26-6,Nothing could console him when his wife died. 
26-7,The success of the campaign helped to heighten public awareness.
26-8,I overheard their conversation while waiting in line.
26-9,Make sure to update the software to the latest version for improved performance.
26-10,The boxer trained rigorously for the upcoming match.
26-11,She carried her belongings in a small compact that fit perfectly in her purse.
26-12,She used a coupon to get a discount on her purchase.
26-13,"The creek meandered through the forest, creating a peaceful ambiance."
26-14,He achieved great distinction in the field of science.
26-15,The temperature was measured in Fahrenheit rather than Celsius.
26-16,Gender equality is an important topic for discussion and progress.
26-17,"Her intent was to help, but her actions were misunderstood."
26-18,"He was a dedicated patriot, always proud of his country."
26-19,She had a high level of sensitivity to the needs and emotions of others.
26-20,The security guard caught the sneaks attempting to enter the restricted area.
26-21,"The success of the project was at stake, so they worked diligently to achieve their goals."
26-22,The rotten eggs emitted a strong smell of sulfur.
26-23,The tower is at a dangerous tilt after the earthquake.
26-24,The constant whine of the vacuum cleaner annoyed everyone in the house.
26-25,She used a whisk to mix the ingredients together.
27-1,The external appearance of the building was impressive and well-maintained.
27-2,The old man''s feeble voice could barely be heard.
27-3,The experiment had the reverse effect to what was intended. 
27-4,The sparkling lights on the stage dazzled the audience.
27-5,Make sure to format the document according to the guidelines.
27-6,He took a deep breath and plunged into the cold water.
27-7,I will repay you for your kindness one day.
27-8,We tried to sponge the blood off my shirt.
27-9,He decided to squat down to get a closer look at the tiny insect.
27-10,A sports car zipped past us. 
27-11,The hiker descended downwards along the steep trail.
27-12,He received a bonus for his outstanding performance at work.
27-13,The fence marked the boundary between the two properties.
27-14,The celebrity was surrounded by fans and paparazzi.
27-15,She reached for her cellphone to make an important call.
27-16,He received a certificate of achievement for his academic success.
27-17,The members of the clan gathered for their annual reunion.
27-18,The dormitory provided housing for the students on campus.
27-19,The argument is full of fundamental flaws. 
27-20,They raised chickens and other fowl on their farm.
27-21,The landlady was responsible for maintaining the rental property.
27-22,The peasant worked tirelessly in the fields to provide for his family.
27-23,The duck let out a loud quack as it swam in the pond.
27-24,The animals were led to the slaughter for food production.
27-25,The sudden surge in electricity caused the lights to flicker.
28-1,The destructive tornado caused widespread damage to the town.
28-2,They vowed eternal friendship. 
28-3,He was an outgoing person who loved meeting new people.
28-4,She decided to browse the internet to find information on the topic.
28-5,It is important not to discriminate against others based on their race or gender.
28-6,She draped a blanket over her shoulders to keep warm.
28-7,"The workload overwhelmed her, and she struggled to keep up."
28-8,She noticed a group of blonds enjoying a picnic in the park.
28-9,The force of gravity kept the objects grounded on the Earth.
28-10,"The ivy climbed up the wall, adding a touch of green to the building."
28-11,They stayed at a cozy lodge in the mountains during their vacation.
28-12,The aggressive dog was considered a menace to the neighborhood.
28-13,The observer carefully watched the behavior of the animals in the wild.
28-14,She sewed a patch onto her jeans to cover the hole.
28-15,His pessimism often clouded his outlook on life.
28-16,There was a rustle of paper as people turned the pages. 
28-17,She used almond milk as a substitute for cow''s milk in her recipe.
28-18,They placed a beautiful wreath on the door to welcome guests.
29-1,Regular exercise is beneficial for overall health and well-being.
29-2,The corrupt politician was involved in several bribery scandals.
29-3,The hardy plant thrived in harsh weather conditions.
29-4,The juvenile bird had vibrant feathers and was learning to fly.
29-5,He had a nasty habit of making rude comments to others.
29-6,The oblong table provided enough space for everyone to sit comfortably.
29-7,He promised to abide by the rules of the competition.
29-8,"We were warm and safe, cocooned in our sleeping bags."
29-9,She felt compelled to help those in need and volunteered at a local shelter.
29-10,My request was granted.
29-11,"She gently poked the balloon with a pin, causing it to pop."
29-12,He presented evidence to refute the claims made against him.
29-13,Market researchers often segment the population on the basis of age and social class. 
29-14,We strode across the snowy fields.
29-15,"If you cannot go yourself, try to find someone to substitute you."
29-16,I wanted to go camping but the others quickly vetoed that idea. 
29-17,She gave a nod of acknowledgement to show her appreciation.
29-18,The knight wore a suit of armor for protection in battle.
29-19,The concert took place in a grand auditorium with excellent acoustics.
29-20,The banner displayed the school''s colors and logo.
29-21,A tall blonde passed by and caught everyone''s attention.
29-22,The wedding ceremony was filled with love and joy.
29-23,The chemist conducted experiments to develop new medications.
29-24,The comedian had the audience laughing throughout the show.
29-25,They spotted a comet streaking across the night sky.
29-26,She added dressing to her salad for extra flavor.
29-27,His ego prevented him from admitting his mistakes.
29-28,He followed his impulse and bought a spontaneous gift for his friend.
29-29,The company unveiled a new logo to represent its brand.
29-30,The ants built a mound of dirt near the entrance to their nest.
29-31,The resident of the apartment complex reported a maintenance issue.
29-32,"The stock market experienced a slump, causing prices to fall."
29-33,She took a deep sniff of the perfume. 
29-34,The scientist examined the specimen under a microscope.
29-35,They stumbled upon a tree stump while hiking in the forest.
29-36,She injured her thigh during a soccer game.
29-37,Let''s focus on the important issues rather than getting caught up in trifles.
30-1,The garden was filled with abundant flowers and lush greenery.
30-2,They took alternate routes to avoid traffic congestion.
30-3,The barbarian tribe lived in a remote area and had their own customs.
30-4,"She had long, flowing blonde hair that caught the sunlight."
30-5,The two rival teams had a hostile encounter on the field.
30-6,He finished his work prior to the deadline.
30-7,"The instructions were vague and unclear, causing confusion."
30-8,He decided to convert to a different religion after much contemplation.
30-9,His parents were beginning to groan about the price of college tuition. 
30-10,The hummingbird seemed to hover in mid-air while feeding on nectar.
30-11,He mounted his horse and rode away.
30-12,She plucked a ripe apple from the tree.
30-13,He is a close ally of the president.
30-14,She believed in the power of destiny and that everything happened for a reason.
30-15,He walked with a slight limp after twisting his ankle.
30-16,The unexpected occurrence caught everyone by surprise.
30-17,The odds of winning the lottery were extremely low.
30-18,The bird gave a quick peck at the bread crumbs on the ground.
30-19,The tall pillar stood as a symbol of strength and stability.
30-20,The note served as a reminder of the upcoming meeting.
30-21,Give the shirt a good soak before you wash it.
30-22,The ship sailed through the narrow strait between the cliffs.
30-23,The cheetah left a streak of dust as it sprinted across the savannah.
30-24,Her hair was a mass of tangles.
30-25,He received a token of appreciation for his hard work.
30-26,The dancers twirled and spun in a graceful whirl.
30-27,He enjoyed a glass of whiskey by the fireplace.
30-28,"They ventured deep into the wilderness, far from civilization."
30-29,She knitted a cozy scarf with soft yarn.
31-1,武術需要紀律和體能。
31-2,Martial arts require discipline and physical fitness.
31-3,The city had a large population of migrant workers seeking employment.
31-4,"She was a notable figure in the field of science, known for her groundbreaking research."
31-5,His reckless behavior often put him in dangerous situations.
31-6,The transparent glass allowed us to see through to the other side.
31-7,He used a whisk to batter the eggs for the cake batter.
31-8,The lawyer counseled her client on the best course of action for the legal dispute.
31-9,It was clear that the letter had deeply distressed her. 
31-10,The old houses were dwarfed by the huge new tower blocks. 
31-11,They endeavored to create a more sustainable future through their innovative environmental initiatives.
31-12,They were hounded day and night by the press.
31-13,He patched the hole in his jeans by sewing a piece of fabric over it.
31-14,The leaves rustled in the gentle breeze.
31-15,The clock hands moved in a clockwise direction.
31-16,"Overall, it was a successful event with positive feedback from attendees."
31-17,I caught a large bass while fishing in the lake.
31-18,He sighed out of boredom during the long meeting.
31-19,The government bureau was responsible for issuing official documents.
31-20,Carbon is an essential element for life on Earth.
31-21,The carp swam gracefully in the pond.
31-22,He tightened his grip on the handle as he pulled the door open.
31-23,I have a feeling in the pit of my gut that something is not right.
31-24,The aroma of incense filled the room during the religious ceremony.
31-25,The myth of the lost city fascinated archaeologists for centuries.
31-26,The newscast provided updates on the latest news and events.
31-27,He rowed the boat using a wooden oar.
31-28,The concept of time travel created a paradox that puzzled scientists.
31-29,People enjoyed walking on the pier and watching the sunset.
31-30,She measured the ingredients using a quart measuring cup.
31-31,"She sliced the radish into thin, round pieces for the salad."
31-32,The scandal involving the politician made headlines in the news.
31-33,The spacecraft was launched into orbit around the Earth.
31-34,He felt a sharp pain in his spine after lifting heavy objects.
31-35,They stored their belongings in a secure storage unit.
31-36,This excellent thriller is fast paced and believable.
31-37,"There was a vacancy in the hotel, so they booked a room for the night."
32-1,The locomotive industry plays a vital role in transportation.
32-2,The savage beast roared loudly in the distance.
32-3,She began to ascend the steep mountain trail.
32-4,The hungry child would gobble down his food quickly.
32-5,"After fasting all day, he gorged himself on a feast of delicious food at the dinner party."
32-6,"The politician skillfully hedged during the interview, avoiding specific details."
32-7,The committee will nominate candidates for the upcoming election.
32-8,"Despite the challenges, she was determined to prevail and achieve her goals."
32-9,He sympathized with her struggles and offered a helping hand.
32-10,People thronged to watch the parade.
32-11,"The horse began to trot, moving at a brisk pace."
32-12,The voters cast their ballots in the election.
32-13,Mix the batter and let it stand for twenty minutes.
32-14,The children''s chatter filled the room with excitement.
32-15,The field was covered in a blanket of clover.
32-16,Her compassion for others was evident in her kind actions.
32-17,The massive glacier extended as far as the eye could see.
32-18,A gust of wind blew the leaves off the trees.
32-19,His indifference towards the situation was evident in his lack of response.
32-20,The precious jade gemstone was highly valued.
32-21,He walked on to the stage to be greeted with jeers and whistles.
32-22,There was a high likelihood of rain based on the dark clouds.
32-23,"The farmer raised livestock such as cows, sheep, and pigs."
32-24,"He wiped his nose with a tissue, blowing through his nostril."
32-25,The Christmas tree was adorned with colorful ornaments.
32-26,The orphanage provided care and support for abandoned children.
32-27,"The sunlight shone through the window pane, casting a warm glow."
32-28,"Fishing was his favorite pastime, and he spent many hours by the river."
32-29,The pilgrim journeyed to the holy land in search of spiritual enlightenment.
32-30,I''m going to give your finger a little prick with this needle.
32-31,She could feel her pulse quicken as she ran faster.
32-32,He used a rod and reel to catch fish in the lake.
32-33,The garden was filled with beautiful flowers and shrubs.
32-34,The soldiers dug a trench for protection during the battle.
33-1,The agricultural industry plays a crucial role in feeding the population.
33-2,The airplane began its downward descent towards the runway.
33-3,"After shouting all day, his voice became hoarse and strained."
33-4,The imperial palace stood tall and majestic.
33-5,"She maintained an outward appearance of confidence, but inwardly, she was nervous."
33-6,"She gave him a sly smile, hinting at a secret plan."
33-7,He is a squat muscular man with a shaven head.
33-8,The supreme court made a landmark decision on the case.
33-9,Your car will bog down in the mud.
33-10,He cited several sources to support his argument.
33-11,She took her time to elaborate on the details of the story.
33-12,The bird flapped its wings and took off into the sky.
33-13,Everyone marvelled at his courage.
33-14,My sister''s always pinching me and it really hurts.
33-15,She couldn''t help but resent his constant criticism.
33-16,She scorned their views as old-fashioned.
33-17,She took a moment to straighten her clothes before entering the room.
33-18,The magician summoned a rabbit out of a hat.
33-19,The company plans to triple its production capacity in the next year.
33-20,He embarked on a new endeavor to start his own business.
33-21,Her intuition told her that something was wrong.
33-22,Graduating from college was a significant milestone in her life.
33-23,His motive for helping others was purely selfless.
33-24,The rattle of the train passing by echoed through the station.
33-25,The beautiful sunset created a breathtaking setting.
33-26,He felt a cold shiver of fear run through him. 
33-27,The palace was known for its opulent splendor.
33-28,He packed his clothes neatly into his suitcase.
33-29,"The king sat upon his majestic throne, ruling over the kingdom."
34-1,The weather forecast predicted a centigrade drop in temperature overnight.
34-2,"The town''s resident population is 20,000."
34-3,They braced themselves against the wind. 
34-4,The snake coiled itself around the tree branch.
34-5,She crunched her apple noisily. 
34-6,The security guard escorted the VIP.
34-7,The cows grazed peacefully in the meadow.
34-8,The chimes jingled in the breeze. 
34-9,She would nag him about his untidy room every day.
34-10,The players saluted the fans before leaving the field. 
34-11,The monument was moved bodily to a new site. 
34-12,She walked down the aisle of the church on her wedding day.
34-13,The architect designed a modern and sustainable building.
34-14,She studied botany to learn about plant life and ecosystems.
34-15,The desert was filled with tall cacti.
34-16,A cluster of stars twinkled in the night sky.
34-17,He sought counsel from his trusted advisor.
34-18,The region had its own unique dialect and language.
34-19,She kneaded the dough to make fresh bread.
34-20,"The sun began to set, casting a beautiful dusk sky."
34-21,The bodyguard acted as an escort for the celebrity.
34-22,They were bitter foes and often clashed.
34-23,The athlete overcame his physical handicap to achieve success.
34-24,The hermit lived alone in a small cabin in the woods.
34-25,The government implemented new policies to address the housing crisis.
34-26,There was a strong odor coming from the garbage bin.
34-27,"Despite the challenges, she maintained a sense of optimism."
34-28,Participants from all over the world gathered for the conference.
34-29,The vast prairie stretched out as far as the eye could see.
34-30,They decided to spend their vacation at a luxurious resort.
35-1,Please close the rear windows. 
35-2,"After a night of partying, he woke up feeling sober and clear-headed."
35-3,The strange noises coming from the old house gave it a weird atmosphere.
35-4,"He would often bully his classmates, making their lives miserable."
35-5,It is important to conserve water and energy to protect the environment.
35-6,She carefully layered the paint onto the canvas to create a textured effect.
35-7,Chimneys were puffing out clouds of smoke. 
35-8,She purchased a new laptop to replace her old one.
35-9,He worked hard to qualify for the national championships.
35-10,They couldn''t help but rejoice when they heard the good news.
35-11,The thief tried to sneak past the security guards unnoticed.
35-12,There''s no point wailing about something that happened so long ago.
35-13,"He decided to leave early, lest he miss his train."
35-14,The bandit robbed the passengers on the train and disappeared.
35-15,"The statue was made of solid bronze, giving it a timeless appearance."
35-16,I fell victim to the office bully.
35-17,She and I were contemporaries at college. 
35-18,The corporation announced its plans for expansion into new markets.
35-19,She enjoyed the spicy flavors of Indian curry.
35-20,He identified as a Democrat and supported progressive policies.
35-21,The large estate had a beautiful garden and a spacious mansion.
35-22,She gently closed her eyelids and drifted off to sleep.
35-23,The fisherman caught a large fin sticking out of the water.
35-24,The fishery supplied fresh seafood to the local market.
35-25,She spoke with fluency and confidence in her second language.
35-26,He saved his document in the correct file format for easy sharing.
35-27,She pursued a career in journalism to report on current events.
35-28,He spread mayonnaise on his sandwich for added flavor.
35-29,The road and the train tracks ran in parallel for miles.
35-30,"The train rattled along the rail, heading towards its destination."
35-31,He caught a large salmon while fishing in the river.
35-32,The swamp was filled with dense vegetation and murky water.
35-33,The constant criticism and bullying caused him great torment.
36-1,The chubby baby had rosy cheeks and a round belly.
36-2,"The crystal vase sparkled in the sunlight, casting colorful reflections."
36-3,He indulged in excess food and drink during the holiday season.
36-4,The earthquake caused massive destruction in the city.
36-5,He was the sole survivor of the plane crash.
36-6,The news of the pandemic became widespread across the globe.
36-7,She anchored the evening news for seven years.
36-8,"She tightly held onto her purse, clutching it nervously."
36-9,"They embraced each other tightly, grateful to be reunited."
36-10,He was fiddling with his keys while he talked to me. 
36-11,He gulped down the rest of his tea and went out.
36-12,The plane was hijacked by two armed men on a flight from London to Rome.
36-13,"The bear lumbered through the forest, its massive frame causing the ground to shake with each step."
36-14,The family gathered to mourn the loss of their loved one.
36-15,"He mumbled to himself, lost in his own thoughts."
36-16,She tended to overdo things and often ended up exhausted.
36-17,The inventor plans to patent their groundbreaking technology to protect it from being copied by others.
36-18,"He reeled in the fish, struggling to bring it closer to the boat."
36-19,She carefully sowed the seeds in the garden to grow vegetables.
36-20,The hot air balloon floated upwards into the sky.
36-21,"The alligator sunbathed on the riverbank, its jaws wide open."
36-22,The antique furniture had intricate carvings and a rich history.
36-23,"The astronaut floated in zero gravity, observing the Earth from space."
36-24,She heard a floorboard creak upstairs. 
36-25,The gemstone necklace sparkled with a beautiful gleam.
36-26,"She practiced the art of handicraft, creating intricate designs."
36-27,The interpretation of the painting varied among different viewers.
36-28,The company hired new personnel to expand its workforce.
36-29,He took a deep breath and took the plunge into the cold water.
36-30,The artifact displayed in the museum was an ancient relic.
36-31,The reptile slithered silently through the grass.
36-32,"She found solace in being a solitary, as it provided her with peace."
36-33,"They took a leisurely stroll along the beach, hand in hand."
36-34,The tenant signed the lease agreement and moved into the apartment.
36-35,The logo served as the trademark for the company''s brand.
36-36,The woodpecker pecked rhythmically on the tree trunk.
37-1,He suffered a bodily injury during the accident and required medical attention.
37-2,The foul smell coming from the garbage can made everyone cover their noses.
37-3,"The parallel lines never intersected, no matter how far they extended."
37-4,He has been charged with assaulting a police officer.
37-5,I bid ￡2 000 for the painting.
37-6,A voice boomed out from the darkness.
37-7,The children chattered to each other excitedly about the next day''s events. 
37-8,"They decided to dwell in the countryside, enjoying the peaceful surroundings."
37-9,His achievements in the field of science entitled him to prestigious awards.
37-10,The movie grossed over $100 million at the box office in its opening weekend.
37-11,She preached about the benefits of a healthy lifestyle.
37-12,He accidentally ripped his shirt while climbing over the fence.
37-13,She pushed through the crowd and shoved to get his attention.
37-14,He decided to submit his application for the job before the deadline.
37-15,The author obtained the copyright for his latest novel.
37-16,The longitude and latitude coordinates helped navigate their way on the map.
37-17,The dolphin is a highly intelligent mammal that lives in the ocean.
37-18,The rim of the basketball hoop was bent after years of use.
37-19,The ancient scroll contained valuable wisdom and was carefully preserved in a museum.
37-20,The archaeologist discovered a human skull buried in the ancient ruins.
37-21,She tightened the strap on her backpack before embarking on the hike.
38-1,The mysterious object in the sky was identified as an alien spacecraft.
38-2,They conducted an extensive investigation to uncover the truth.
38-3,"The bags have tough exterior materials to protect against knocks, rain, and dust."
38-4,The stray cat wandered the streets in search of food and shelter.
38-5,The company made substantial investments in research and development.
38-6,The ship''s interior was an utter shambles.  
38-7,Tears blurred her eyes. 
38-8,Computers can now output data much more quickly. 
38-9,She had been overworking herself and desperately needed a break.
38-10,They decided to reside in a small town by the seaside for a peaceful retirement.
38-11,The carpet stains easily.
38-12,They decided to suspend the project temporarily until further notice.
38-13,In summer visitors swamp the island. 
38-14,Adulthood comes with its own set of responsibilities and challenges.
38-15,The items on the agenda for the meeting were discussed one by one.
38-16,Jane will be the alternate in case any of the main actors are unable to perform.
38-17,The old building showcased beautiful architecture from the Victorian era.
38-18,He placed a bid on the antique painting at the auction.
38-19,Her dismissal came as a bolt from the blue.
38-20,Boxing is a combat sport that requires strength and agility.
38-21,The red carnation symbolizes love and admiration.
38-22,"The forest was filled with towering evergreens, providing a lush and vibrant landscape."
38-23,The pioneers ventured into the unexplored frontier in search of a new life.
38-24,He rode off at a gallop.
38-25,The preacher delivered an inspiring gospel message to the congregation.
38-26,The wolf let out a haunting howl in the distance.
38-27,Don''t miss the chance to see the breathtaking Mount Tai.
38-28,He dropped a nickel into the vending machine and received a snack in return.
38-29,"The disease spread rapidly, causing a devastating plague in the village."
38-30,"They sat on the porch, enjoying the cool breeze on a summer evening."
38-31,The lion patiently waited for its prey to come closer before pouncing.
38-32,Rescuers used props to stop the roof of the tunnel collapsing.
38-33,The proportion of men to women in the audience was nearly equal.
38-34,"With a puff of air, she blew out the candles on her birthday cake."
38-35,He updated his resume to include his recent work experience.
38-36,The garbage collector picked up the rubbish from the curb.
38-37,"He held the torch high, lighting the way through the dark tunnel."
38-38,She pulled the drawer out and examined the underneath carefully.
38-39,She practiced yoga daily to improve her flexibility and calm her mind.
38-40,The camera''s zoom allowed me to capture detailed shots of distant objects.
39-1,The majestic mountains stood tall and grand against the backdrop of the clear blue sky.
39-2,The polar bear is well adapted to the harsh conditions of the Arctic.
39-3,The Republican Party represents a conservative political ideology in the United States.
39-4,He had a rigid personality and was resistant to change.
39-5,"The solitary tree stood alone in the field, unaffected by the bustling world around it."
39-6,She used her computer to compute complex mathematical equations.
39-7,"He tried to deceive others with his clever lies, but eventually, the truth was revealed."
39-8,The manager decided to delegate some of the tasks to his team members.
39-9,She despaired over the constant setbacks in her career and contemplated giving up.
39-10,The children would mock each other playfully during recess.
39-11,Her latest novel has been savaged by the critics.
39-12,The press could scent a scandal. 
39-13,The crowd trampled over each other in their rush to get to the front of the stage.
39-14,She soon wearied of his stories.
39-15,"He stood upright, with a proud and confident posture."
39-16,The little boy in the novel is a bully and a complete barbarian.
39-17,She had a bruise on her arm from bumping into a table.
39-18,The caution sign warned drivers to slow down and proceed with care.
39-19,The soldiers were ready for combat as they prepared for battle.
39-20,Their dream vacation spot became a reality when they reached their destination.
39-21,"During the eclipse, the moon blocked the sun''s light, casting a shadow on the Earth."
39-22,There was a triumphant glitter in his eyes.
39-23,The mechanic was wearing a pair of blue overalls.
39-24,The king''s reign lasted for several decades before he abdicated the throne.
39-25,The luxurious mansion served as the family''s residence.
39-26,I only caught snatches of the conversation. 
39-27,She experienced great woe and sadness after the loss of her loved one.
40-1,"The bronze statue stood proudly in the park, showcasing its intricate details."
40-2,He had a stout build and was known for his strength and resilience.
40-3,She followed a wholesome diet and prioritized her health and well-being.
40-4,He was accused of cribbing the entire essay from an online source.
40-5,A dog darted across the road in front of me. 
40-6,All publications are indexed by subject and title.
40-7,They decided to initiate a new project to improve efficiency in the company.
40-8,"Every time a bus went past, the windows rattled."
40-9,In the silence we could hear the clock ticking. 
40-10,The airway was cleared to ensure proper breathing for the patient.
40-11,She made a delicious broth using fresh vegetables and herbs.
40-12,"The caterpillar spun a cocoon around itself, preparing for its transformation into a butterfly."
40-13,"The commuter took the train to work every day, traveling between the city and the suburbs."
40-14,He used a compass to navigate through the dense forest and find his way back.
40-15,The sport has a strict code of conduct.
40-16,"He showed contempt for his opponent, sneering and belittling their abilities."
40-17,The counselor provided guidance and support to those seeking help.
40-18,She experienced great distress after the loss of her loved one.
40-19,"The referee blew the whistle, signaling a foul in the game."
40-20,The Grand Canyon is a natural marvel that attracts millions of visitors every year.
40-21,"Known for his frugality, he lived as a miser, saving every penny he could."
40-22,What did you get in the mock test?
